"source_id","source_category","source_subtype","source_name","source_description","geometry_type","latitude","longitude","geometry_wkt","road_class","road_ref","road_length_km","area_km2","fuel_or_material","capacity_value","capacity_unit","operator","activity_status","default_include","confidence_tier","officially_listed","data_origin","source_authority","official_reference_url","map_source_url","source_license","osm_type","osm_id","osm_last_edit_utc","inventory_retrieved_utc","rag_claim_scope","notes"
"osm-road-way-28616600","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5588164,77.133478,"LINESTRING(77.1342252 28.5674180, 77.1342121 28.5671416, 77.1342085 28.5670663, 77.1341977 28.5668393, 77.1338348 28.5609346, 77.1337496 28.5597594, 77.1336255 28.5593047, 77.1324774 28.5555047, 77.1320346 28.5543550, 77.1315306 28.5530435, 77.1312522 28.5525496, 77.1310012 28.5522115, 77.1306954 28.5519081, 77.1296432 28.5510536)","motorway","NH48",1.922096,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/28616600","ODbL 1.0; © OpenStreetMap contributors","way",28616600,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-28616601","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5587417,77.1332621,"LINESTRING(77.1307736 28.5522409, 77.1308961 28.5523835, 77.1312580 28.5528532, 77.1312969 28.5529109, 77.1313244 28.5529656, 77.1318596 28.5544163, 77.1322919 28.5555975, 77.1328046 28.5571605, 77.1334407 28.5593591, 77.1335482 28.5599077, 77.1336471 28.5609381, 77.1338836 28.5649670, 77.1339250 28.5656004)","motorway","NH48",1.533695,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/28616601","ODbL 1.0; © OpenStreetMap contributors","way",28616601,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-28616604","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.530708,77.1044598,"LINESTRING(77.1077837 28.5334704, 77.1062475 28.5326775, 77.1057406 28.5323208, 77.1055507 28.5321206, 77.1052360 28.5317862, 77.1047894 28.5311626, 77.1047442 28.5311002, 77.1042824 28.5304635, 77.1037996 28.5297156, 77.1026865 28.5281071, 77.1021391 28.5272940, 77.1020661 28.5271818)","motorway","NH48",0.913165,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/28616604","ODbL 1.0; © OpenStreetMap contributors","way",28616604,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-28616605","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5301015,77.1039031,"LINESTRING(77.1022117 28.5277284, 77.1030949 28.5289635, 77.1039467 28.5301629, 77.1046772 28.5312705, 77.1050801 28.5318675, 77.1052853 28.5320911, 77.1056184 28.5324541)","motorway","NH48",0.622692,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/28616605","ODbL 1.0; © OpenStreetMap contributors","way",28616605,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-28616606","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5164434,77.0948617,"LINESTRING(77.0956637 28.5177011, 77.0954015 28.5172692, 77.0952382 28.5170002, 77.0949369 28.5165529, 77.0945801 28.5160338, 77.0940437 28.5151935)","motorway","NH48",0.320692,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/28616606","ODbL 1.0; © OpenStreetMap contributors","way",28616606,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-31097489","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5757976,77.1435826,"LINESTRING(77.1442360 28.5771910, 77.1439011 28.5763115, 77.1435694 28.5757763, 77.1428133 28.5749946, 77.1423910 28.5747181)","motorway","NH48",0.336359,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/31097489","ODbL 1.0; © OpenStreetMap contributors","way",31097489,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-31097490","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5814278,77.1453092,"LINESTRING(77.1440697 28.5772547, 77.1441445 28.5774635, 77.1444575 28.5782361, 77.1447611 28.5793888, 77.1448620 28.5797641, 77.1462323 28.5848616, 77.1463923 28.5853280, 77.1464877 28.5856180)","motorway","NH48",0.960084,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/31097490","ODbL 1.0; © OpenStreetMap contributors","way",31097490,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-532737436","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5701982,77.1346766,"LINESTRING(77.1362148 28.5716363, 77.1357959 28.5714029, 77.1356399 28.5713008, 77.1354392 28.5711393, 77.1352418 28.5709556, 77.1350903 28.5707932, 77.1349308 28.5706014, 77.1347994 28.5704091, 77.1346583 28.5701668, 77.1345608 28.5699683, 77.1344858 28.5697747, 77.1344212 28.5695867, 77.1343782 28.5694168, 77.1343354 28.5691853, 77.1343080 28.5689265, 77.1342851 28.5686738, 77.1342558 28.5682421)","motorway","NH48",0.446289,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/532737436","ODbL 1.0; © OpenStreetMap contributors","way",532737436,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-532740517","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5733545,77.1391862,"LINESTRING(77.1423910 28.5747181, 77.1418623 28.5745116, 77.1400181 28.5737627, 77.1386057 28.5730697, 77.1369191 28.5721284, 77.1362148 28.5716363)","motorway","NH48",0.695939,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/532740517","ODbL 1.0; © OpenStreetMap contributors","way",532740517,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-586684183","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5359494,77.1123311,"LINESTRING(77.1072600 28.5333920, 77.1074314 28.5334784, 77.1086995 28.5341175, 77.1091174 28.5343519, 77.1107480 28.5351795, 77.1109563 28.5352808, 77.1114271 28.5355098, 77.1125237 28.5360431, 77.1148505 28.5373033, 77.1152882 28.5375760, 77.1156090 28.5378529, 77.1158978 28.5381544, 77.1161287 28.5385032, 77.1165776 28.5392885)","motorway","NH48",1.142551,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/586684183","ODbL 1.0; © OpenStreetMap contributors","way",586684183,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-842717609","traffic","major_road_segment","Delhi-Gurugram Expressway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5146034,77.0937055,"LINESTRING(77.0940437 28.5151935, 77.0933672 28.5140133)","motorway","NH48",0.146939,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/842717609","ODbL 1.0; © OpenStreetMap contributors","way",842717609,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1253124561","traffic","major_road_segment","Delhi-Noida Direct Flyway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5802491,77.2692497,"LINESTRING(77.2696470 28.5805598, 77.2690526 28.5800950, 77.2688587 28.5799323)","motorway","DND",0.103904,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1253124561","ODbL 1.0; © OpenStreetMap contributors","way",1253124561,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1253124562","traffic","major_road_segment","Delhi-Noida Direct Flyway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5790186,77.2675934,"LINESTRING(77.2664356 28.5780315, 77.2665564 28.5781358, 77.2687521 28.5800049)","motorway","DND",0.315146,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1253124562","ODbL 1.0; © OpenStreetMap contributors","way",1253124562,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-395885008","traffic","major_road_segment","Delhi-Noida Direct Flyway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5789136,77.2676452,"LINESTRING(77.2688587 28.5799323, 77.2675300 28.5788169, 77.2669691 28.5783672, 77.2664412 28.5778873)","motorway","DND",0.327846,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/395885008","ODbL 1.0; © OpenStreetMap contributors","way",395885008,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-395885010","traffic","major_road_segment","Delhi-Noida Direct Flyway","OSM-mapped motorway road segment used as a traffic-emission proxy.","line",28.5811971,77.2707501,"LINESTRING(77.2687521 28.5800049, 77.2691757 28.5803440, 77.2695294 28.5806293, 77.2700365 28.5809478, 77.2705963 28.5811569, 77.2710733 28.5812814, 77.2714206 28.5813503, 77.2717737 28.5813907, 77.2725762 28.5813911, 77.2731594 28.5812922)","motorway","DND",0.47763,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/395885010","ODbL 1.0; © OpenStreetMap contributors","way",395885010,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1253908163","traffic","major_road_segment","Delhi–Dehradun Expressway","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6858359,77.2547255,"LINESTRING(77.2561524 28.7043802, 77.2562091 28.7042346, 77.2561892 28.7040825, 77.2561795 28.7040088, 77.2560625 28.7032343, 77.2558664 28.7017945, 77.2558312 28.7015209, 77.2556749 28.7003076, 77.2555835 28.6996370, 77.2555554 28.6994311, 77.2555180 28.6991569, 77.2553407 28.6978235, 77.2552450 28.6971394, 77.2551609 28.6965126, 77.2551123 28.6961776, 77.2550745 28.6959166, 77.2549554 28.6949780, 77.2548032 28.6938883, 77.2546634 28.6928545, 77.2545170 28.6918900, 77.2544115 28.6911193, 77.2543956 28.6910031, 77.2542587 28.6899701, 77.2542377 28.6898356, 77.2541672 28.6893852, 77.2541225 28.6889234, 77.2540920 28.6883474, 77.2541347 28.6880282, 77.2542465 28.6875289, 77.2544509 28.6867773, 77.2544945 28.6866052, 77.2546817 28.6860356, 77.2548720 28.6851686, 77.2549880 28.6847005, 77.2551098 28.6842239, 77.2551973 28.6838815, 77.2552497 28.6836767, 77.2553452 28.6833141, 77.2555712 28.6824566, 77.2559914 28.6808098, 77.2562646 28.6797921, 77.2563233 28.6795674, 77.2564456 28.6790994, 77.2567342 28.6780912, 77.2568582 28.6775954, 77.2569204 28.6772411, 77.2569619 28.6767732, 77.2569558 28.6764861, 77.2569192 28.6762150, 77.2568725 28.6760242, 77.2567586 28.6755373, 77.2565861 28.6749028, 77.2565147 28.6746403, 77.2563053 28.6737985, 77.2561204 28.6730513, 77.2560561 28.6727916, 77.2560473 28.6727479, 77.2559744 28.6724292, 77.2559583 28.6723482, 77.2559383 28.6722478, 77.2558139 28.6716973, 77.2557515 28.6712719, 77.2557345 28.6711565, 77.2556902 28.6705275, 77.2556772 28.6698237, 77.2556379 28.6693165, 77.2555995 28.6684998, 77.2556254 28.6683602, 77.2556729 28.6682057, 77.2557205 28.6681197, 77.2558341 28.6679144, 77.2558901 28.6678453, 77.2560600 28.6677066, 77.2561843 28.6676069)","trunk","709B",4.164625,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1253908163","ODbL 1.0; © OpenStreetMap contributors","way",1253908163,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
